year,month,ozone 8hr max,daily aqi,avg_tmax,avg_daily_prcp,visitors
2012,6,0.0550236220472441,61.70866141732284,82.21428571428571,0.023928571428571428,528186
2012,7,0.0642662337662337,84.99350649350649,89.3,0.0003333333333333333,623101
2012,8,0.0602483660130718,71.27450980392157,93.13793103448276,0.0020689655172413794,660118
2012,9,0.0627586206896551,77.66896551724138,87.41379310344827,0.0,482004
2012,10,0.0505444444444444,54.44444444444444,72.03571428571429,0.0525,322687
2012,11,0.0416833333333333,38.61666666666667,56.035714285714285,0.18071428571428574,141868
2012,12,0.0415593220338983,38.50847457627118,42.642857142857146,0.4253571428571429,125314
2013,1,0.0431666666666666,40.129629629629626,44.25,0.032499999999999994,103910
2013,2,0.0448627450980392,41.6078431372549,53.142857142857146,0.023809523809523808,114440
2013,3,0.0456774193548387,42.403225806451616,61.17857142857143,0.08230769230769232,165409
2013,4,0.0493728813559322,47.25423728813559,67.75862068965517,0.05655172413793103,231178
2013,5,0.0541864406779661,59.57627118644068,73.54545454545455,0.13454545454545455,370422
2013,6,0.0547818181818181,62.85454545454545,84.76666666666667,0.005333333333333333,508941
2013,7,0.0629661016949152,77.35593220338983,93.6923076923077,0.0007692307692307692,611538
2013,8,0.058,63.13333333333333,89.25,0.0,552137
2013,9,0.054574074074074,59.351851851851855,82.0,0.034074074074074076,460855
2013,10,0.0556721311475409,62.49180327868852,69.5,0.07833333333333332,279526
2013,11,0.0437857142857142,40.785714285714285,60.31578947368421,0.038421052631578946,161356
2013,12,0.0449333333333333,41.766666666666666,48.80952380952381,0.07285714285714286,131479
2014,1,0.0431935483870967,40.064516129032256,57.12903225806452,0.03258064516129032,112133
2014,2,0.0418214285714285,39.035714285714285,54.642857142857146,0.19535714285714284,113403
2014,3,0.0485483870967741,46.67741935483871,62.48148148148148,0.14407407407407405,146750
2014,4,0.0537241379310344,53.72413793103448,66.5625,0.096,242722
2014,5,0.0557321428571428,61.44642857142857,75.83333333333333,0.04055555555555555,333308
2014,6,0.0615833333333333,75.8,85.27777777777777,0.011111111111111112,496363
2014,7,0.0589375,67.54166666666667,91.0,0.018666666666666668,623663
2014,8,0.0597391304347826,68.34782608695652,88.85,0.0075,654157
2014,9,0.0582333333333333,68.6,85.03846153846153,0.02076923076923077,467205
2014,10,0.05455,60.2,76.78571428571429,0.0,354769
2014,11,0.0385,35.56666666666667,59.266666666666666,0.09933333333333333,203678
2014,12,0.0374230769230769,34.57692307692308,48.857142857142854,0.1682142857142857,134491
2015,1,0.0369677419354838,34.16129032258065,56.964285714285715,0.0035714285714285718,128318
2015,2,0.03625,33.464285714285715,63.91304347826087,0.0708695652173913,135316
2015,3,0.0453548387096774,42.193548387096776,67.29166666666667,0.017916666666666668,194667
2015,4,0.0530689655172413,53.37931034482759,66.34615384615384,0.12115384615384615,281328
2015,5,0.052639344262295,53.73770491803279,68.8076923076923,0.065,408121
2015,6,0.0607413793103448,72.46551724137932,87.96666666666667,0.026333333333333334,545231
2015,7,0.0531803278688524,56.39344262295082,87.6774193548387,0.0832258064516129,626009
2015,8,0.053967213114754,56.950819672131146,91.38709677419355,0.0012903225806451613,636936
2015,9,0.05645,61.333333333333336,85.06666666666666,0.005,527402
